"Notes"	"County"	"County Code"	"Delivery Method"	"Delivery Method Code"	Births
	"Tarrant County, TX"	"48439"	"Cesarean"	"2"	6827
	"Tarrant County, TX"	"48439"	"Not Stated"	"9"	Suppressed
	"Taylor County, TX"	"48441"	"Vaginal"	"1"	1136
	"Taylor County, TX"	"48441"	"Cesarean"	"2"	511
	"Taylor County, TX"	"48441"	"Not Stated"	"9"	Suppressed
	"Tom Green County, TX"	"48451"	"Vaginal"	"1"	962
	"Tom Green County, TX"	"48451"	"Cesarean"	"2"	403
	"Tom Green County, TX"	"48451"	"Not Stated"	"9"	Suppressed
	"Travis County, TX"	"48453"	"Vaginal"	"1"	8850
	"Travis County, TX"	"48453"	"Cesarean"	"2"	4141
	"Travis County, TX"	"48453"	"Not Stated"	"9"	Suppressed
	"Webb County, TX"	"48479"	"Vaginal"	"1"	2422
	"Webb County, TX"	"48479"	"Cesarean"	"2"	2033
	"Webb County, TX"	"48479"	"Not Stated"	"9"	Suppressed
	"Wichita County, TX"	"48485"	"Vaginal"	"1"	1144
	"Wichita County, TX"	"48485"	"Cesarean"	"2"	370
	"Wichita County, TX"	"48485"	"Not Stated"	"9"	Suppressed
	"Williamson County, TX"	"48491"	"Vaginal"	"1"	3610
	"Williamson County, TX"	"48491"	"Cesarean"	"2"	1650
	"Williamson County, TX"	"48491"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, TX"	"48999"	"Vaginal"	"1"	31849
	"Unidentified Counties, TX"	"48999"	"Cesarean"	"2"	15947
	"Unidentified Counties, TX"	"48999"	"Not Stated"	"9"	Suppressed
	"Cache County, UT"	"49005"	"Vaginal"	"1"	1622
	"Cache County, UT"	"49005"	"Cesarean"	"2"	345
	"Cache County, UT"	"49005"	"Not Stated"	"9"	Suppressed
	"Davis County, UT"	"49011"	"Vaginal"	"1"	3832
	"Davis County, UT"	"49011"	"Cesarean"	"2"	974
	"Davis County, UT"	"49011"	"Not Stated"	"9"	Suppressed
	"Salt Lake County, UT"	"49035"	"Vaginal"	"1"	10916
	"Salt Lake County, UT"	"49035"	"Cesarean"	"2"	2904
	"Salt Lake County, UT"	"49035"	"Not Stated"	"9"	Suppressed
	"Utah County, UT"	"49049"	"Vaginal"	"1"	7810
	"Utah County, UT"	"49049"	"Cesarean"	"2"	1766
	"Utah County, UT"	"49049"	"Not Stated"	"9"	Suppressed
	"Washington County, UT"	"49053"	"Vaginal"	"1"	1396
	"Washington County, UT"	"49053"	"Cesarean"	"2"	316
	"Washington County, UT"	"49053"	"Not Stated"	"9"	Suppressed
	"Weber County, UT"	"49057"	"Vaginal"	"1"	2434
	"Weber County, UT"	"49057"	"Cesarean"	"2"	688
	"Weber County, UT"	"49057"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, UT"	"49999"	"Vaginal"	"1"	4252
	"Unidentified Counties, UT"	"49999"	"Cesarean"	"2"	1347
	"Unidentified Counties, UT"	"49999"	"Not Stated"	"9"	Suppressed
	"Chittenden County, VT"	"50007"	"Vaginal"	"1"	961
	"Chittenden County, VT"	"50007"	"Cesarean"	"2"	254
	"Chittenden County, VT"	"50007"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, VT"	"50999"	"Vaginal"	"1"	2568
	"Unidentified Counties, VT"	"50999"	"Cesarean"	"2"	862
	"Unidentified Counties, VT"	"50999"	"Not Stated"	"9"	Suppressed
	"Arlington County, VA"	"51013"	"Vaginal"	"1"	1810
	"Arlington County, VA"	"51013"	"Cesarean"	"2"	813
	"Arlington County, VA"	"51013"	"Not Stated"	"9"	Suppressed
	"Chesterfield County, VA"	"51041"	"Vaginal"	"1"	2096
	"Chesterfield County, VA"	"51041"	"Cesarean"	"2"	842
	"Chesterfield County, VA"	"51041"	"Not Stated"	"9"	Suppressed
	"Fairfax County, VA"	"51059"	"Vaginal"	"1"	7565
	"Fairfax County, VA"	"51059"	"Cesarean"	"2"	4201
	"Fairfax County, VA"	"51059"	"Not Stated"	"9"	Suppressed
	"Henrico County, VA"	"51087"	"Vaginal"	"1"	2197
	"Henrico County, VA"	"51087"	"Cesarean"	"2"	1036
	"Henrico County, VA"	"51087"	"Not Stated"	"9"	Suppressed
	"Loudoun County, VA"	"51107"	"Vaginal"	"1"	2813
	"Loudoun County, VA"	"51107"	"Cesarean"	"2"	1536
	"Loudoun County, VA"	"51107"	"Not Stated"	"9"	Suppressed
	"Prince William County, VA"	"51153"	"Vaginal"	"1"	3724
	"Prince William County, VA"	"51153"	"Cesarean"	"2"	1735
	"Prince William County, VA"	"51153"	"Not Stated"	"9"	Suppressed
	"Spotsylvania County, VA"	"51177"	"Vaginal"	"1"	802
	"Spotsylvania County, VA"	"51177"	"Cesarean"	"2"	444
	"Spotsylvania County, VA"	"51177"	"Not Stated"	"9"	Suppressed
	"Stafford County, VA"	"51179"	"Vaginal"	"1"	865
	"Stafford County, VA"	"51179"	"Cesarean"	"2"	440
	"Stafford County, VA"	"51179"	"Not Stated"	"9"	Suppressed
	"Alexandria city, VA"	"51510"	"Vaginal"	"1"	1520
	"Alexandria city, VA"	"51510"	"Cesarean"	"2"	824
	"Alexandria city, VA"	"51510"	"Not Stated"	"9"	Suppressed
	"Chesapeake city, VA"	"51550"	"Vaginal"	"1"	1582
	"Chesapeake city, VA"	"51550"	"Cesarean"	"2"	681
	"Chesapeake city, VA"	"51550"	"Not Stated"	"9"	Suppressed
	"Hampton city, VA"	"51650"	"Vaginal"	"1"	943
	"Hampton city, VA"	"51650"	"Cesarean"	"2"	355
	"Hampton city, VA"	"51650"	"Not Stated"	"9"	Suppressed
	"Newport News city, VA"	"51700"	"Vaginal"	"1"	1649
	"Newport News city, VA"	"51700"	"Cesarean"	"2"	549
	"Newport News city, VA"	"51700"	"Not Stated"	"9"	Suppressed
	"Norfolk city, VA"	"51710"	"Vaginal"	"1"	2022
	"Norfolk city, VA"	"51710"	"Cesarean"	"2"	804
	"Norfolk city, VA"	"51710"	"Not Stated"	"9"	Suppressed
	"Richmond city, VA"	"51760"	"Vaginal"	"1"	1709
	"Richmond city, VA"	"51760"	"Cesarean"	"2"	682
	"Richmond city, VA"	"51760"	"Not Stated"	"9"	Suppressed
	"Virginia Beach city, VA"	"51810"	"Vaginal"	"1"	3377
	"Virginia Beach city, VA"	"51810"	"Cesarean"	"2"	1423
	"Virginia Beach city, VA"	"51810"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, VA"	"51999"	"Vaginal"	"1"	21721
	"Unidentified Counties, VA"	"51999"	"Cesarean"	"2"	8714
	"Unidentified Counties, VA"	"51999"	"Not Stated"	"9"	Suppressed
	"Benton County, WA"	"53005"	"Vaginal"	"1"	1582
	"Benton County, WA"	"53005"	"Cesarean"	"2"	522
	"Benton County, WA"	"53005"	"Not Stated"	"9"	Suppressed
	"Clark County, WA"	"53011"	"Vaginal"	"1"	3380
	"Clark County, WA"	"53011"	"Cesarean"	"2"	1039
	"Clark County, WA"	"53011"	"Not Stated"	"9"	Suppressed
	"Cowlitz County, WA"	"53015"	"Vaginal"	"1"	742
	"Cowlitz County, WA"	"53015"	"Cesarean"	"2"	216
	"Cowlitz County, WA"	"53015"	"Not Stated"	"9"	Suppressed
	"King County, WA"	"53033"	"Vaginal"	"1"	14358
	"King County, WA"	"53033"	"Cesarean"	"2"	5840
	"King County, WA"	"53033"	"Not Stated"	"9"	Suppressed
	"Kitsap County, WA"	"53035"	"Vaginal"	"1"	1761
	"Kitsap County, WA"	"53035"	"Cesarean"	"2"	633
	"Kitsap County, WA"	"53035"	"Not Stated"	"9"	Suppressed
	"Pierce County, WA"	"53053"	"Vaginal"	"1"	6554
	"Pierce County, WA"	"53053"	"Cesarean"	"2"	2331
	"Pierce County, WA"	"53053"	"Not Stated"	"9"	Suppressed
	"Skagit County, WA"	"53057"	"Vaginal"	"1"	806
	"Skagit County, WA"	"53057"	"Cesarean"	"2"	244
	"Skagit County, WA"	"53057"	"Not Stated"	"9"	Suppressed
	"Snohomish County, WA"	"53061"	"Vaginal"	"1"	5476
	"Snohomish County, WA"	"53061"	"Cesarean"	"2"	2089
	"Snohomish County, WA"	"53061"	"Not Stated"	"9"	Suppressed
	"Spokane County, WA"	"53063"	"Vaginal"	"1"	3618
	"Spokane County, WA"	"53063"	"Cesarean"	"2"	1000
	"Spokane County, WA"	"53063"	"Not Stated"	"9"	Suppressed
	"Thurston County, WA"	"53067"	"Vaginal"	"1"	1722
	"Thurston County, WA"	"53067"	"Cesarean"	"2"	580
	"Thurston County, WA"	"53067"	"Not Stated"	"9"	Suppressed
	"Whatcom County, WA"	"53073"	"Vaginal"	"1"	1258
	"Whatcom County, WA"	"53073"	"Cesarean"	"2"	470
	"Whatcom County, WA"	"53073"	"Not Stated"	"9"	Suppressed
	"Yakima County, WA"	"53077"	"Vaginal"	"1"	2619
	"Yakima County, WA"	"53077"	"Cesarean"	"2"	545
	"Yakima County, WA"	"53077"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, WA"	"53999"	"Vaginal"	"1"	7157
	"Unidentified Counties, WA"	"53999"	"Cesarean"	"2"	2607
	"Unidentified Counties, WA"	"53999"	"Not Stated"	"9"	Suppressed
	"Berkeley County, WV"	"54003"	"Vaginal"	"1"	780
	"Berkeley County, WV"	"54003"	"Cesarean"	"2"	300
	"Berkeley County, WV"	"54003"	"Not Stated"	"9"	Suppressed
	"Kanawha County, WV"	"54039"	"Vaginal"	"1"	988
	"Kanawha County, WV"	"54039"	"Cesarean"	"2"	619
	"Kanawha County, WV"	"54039"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, WV"	"54999"	"Vaginal"	"1"	8539
	"Unidentified Counties, WV"	"54999"	"Cesarean"	"2"	4119
	"Unidentified Counties, WV"	"54999"	"Not Stated"	"9"	Suppressed
	"Brown County, WI"	"55009"	"Vaginal"	"1"	2148
	"Brown County, WI"	"55009"	"Cesarean"	"2"	613
	"Brown County, WI"	"55009"	"Not Stated"	"9"	Suppressed
	"Dane County, WI"	"55025"	"Vaginal"	"1"	3838
	"Dane County, WI"	"55025"	"Cesarean"	"2"	1173
	"Dane County, WI"	"55025"	"Not Stated"	"9"	Suppressed
	"Fond du Lac County, WI"	"55039"	"Vaginal"	"1"	671
	"Fond du Lac County, WI"	"55039"	"Cesarean"	"2"	187
	"Fond du Lac County, WI"	"55039"	"Not Stated"	"9"	Suppressed
	"Kenosha County, WI"	"55059"	"Vaginal"	"1"	1069
	"Kenosha County, WI"	"55059"	"Cesarean"	"2"	408
	"Kenosha County, WI"	"55059"	"Not Stated"	"9"	Suppressed
	"La Crosse County, WI"	"55063"	"Vaginal"	"1"	882
	"La Crosse County, WI"	"55063"	"Cesarean"	"2"	181
	"La Crosse County, WI"	"55063"	"Not Stated"	"9"	Suppressed
	"Marathon County, WI"	"55073"	"Vaginal"	"1"	921
	"Marathon County, WI"	"55073"	"Cesarean"	"2"	347
	"Marathon County, WI"	"55073"	"Not Stated"	"9"	Suppressed
	"Milwaukee County, WI"	"55079"	"Vaginal"	"1"	8406
	"Milwaukee County, WI"	"55079"	"Cesarean"	"2"	2500
	"Milwaukee County, WI"	"55079"	"Not Stated"	"9"	Suppressed
	"Outagamie County, WI"	"55087"	"Vaginal"	"1"	1432
	"Outagamie County, WI"	"55087"	"Cesarean"	"2"	489
	"Outagamie County, WI"	"55087"	"Not Stated"	"9"	Suppressed
	"Racine County, WI"	"55101"	"Vaginal"	"1"	1369
	"Racine County, WI"	"55101"	"Cesarean"	"2"	549
	"Racine County, WI"	"55101"	"Not Stated"	"9"	Suppressed
	"Rock County, WI"	"55105"	"Vaginal"	"1"	1119
	"Rock County, WI"	"55105"	"Cesarean"	"2"	447
	"Rock County, WI"	"55105"	"Not Stated"	"9"	Suppressed
	"Sheboygan County, WI"	"55117"	"Vaginal"	"1"	825
	"Sheboygan County, WI"	"55117"	"Cesarean"	"2"	247
	"Sheboygan County, WI"	"55117"	"Not Stated"	"9"	Suppressed
	"Walworth County, WI"	"55127"	"Vaginal"	"1"	602
	"Walworth County, WI"	"55127"	"Cesarean"	"2"	242
	"Walworth County, WI"	"55127"	"Not Stated"	"9"	Suppressed
	"Washington County, WI"	"55131"	"Vaginal"	"1"	802
	"Washington County, WI"	"55131"	"Cesarean"	"2"	319
	"Washington County, WI"	"55131"	"Not Stated"	"9"	Suppressed
	"Waukesha County, WI"	"55133"	"Vaginal"	"1"	2335
	"Waukesha County, WI"	"55133"	"Cesarean"	"2"	685
	"Waukesha County, WI"	"55133"	"Not Stated"	"9"	Suppressed
	"Winnebago County, WI"	"55139"	"Vaginal"	"1"	1184
	"Winnebago County, WI"	"55139"	"Cesarean"	"2"	358
	"Winnebago County, WI"	"55139"	"Not Stated"	"9"	Suppressed
	"Unidentified Counties, WI"	"55999"	"Vaginal"	"1"	12507
	"Unidentified Counties, WI"	"55999"	"Cesarean"	"2"	4227
	"Unidentified Counties, WI"	"55999"	"Not Stated"	"9"	11
	"Unidentified Counties, WY"	"56999"	"Vaginal"	"1"	4563
	"Unidentified Counties, WY"	"56999"	"Cesarean"	"2"	1538
	"Unidentified Counties, WY"	"56999"	"Not Stated"	"9"	Suppressed
